1,-90.556
2,-88.732
3,-90.238
4,-89.944
5,-90.724
6,-87.904
7,-89.272
8,-89.83
9,-90.808
10,-90.454
11,-87.91
12,-86.194
13,-88.192
14,-86.422
15,-89.194
16,-88.63
17,-90.892
18,-90.388
19,-88.858
20,-86.554
21,-90.988
22,-88.0
23,-90.76
24,-90.766
25,-89.314
26,-90.394
27,-88.768
28,-88.714
29,-90.712
30,-91.066
31,-87.148
32,-89.026
33,-90.13
34,-89.356
35,-90.544
36,-90.592
37,-89.74
38,-90.556
39,-90.478
40,-90.304
41,-90.676
42,-89.098
43,-92.248
44,-87.898
45,-89.524
46,-90.622
47,-91.306
48,-90.034
49,-90.58
50,-90.028
51,-91.546
52,-86.5
53,-90.184
54,-89.914
55,-89.38
56,-90.412
57,-89.938
58,-91.162
59,-90.706
60,-90.514
61,-89.812
62,-90.526
63,-86.986
64,-88.438
65,-90.16
66,-90.208
67,-89.806
68,-87.124
69,-89.962
70,-90.286
71,-87.568
72,-92.08
73,-89.362
74,-90.604
75,-89.716
76,-89.824
77,-89.332
78,-90.814
79,-87.268
80,-90.928
81,-87.922
82,-90.22
83,-90.652
84,-89.152
85,-89.038
86,-90.124
87,-90.028
88,-90.22
89,-87.142
90,-89.068
91,-89.704
92,-88.66
93,-87.97
94,-90.088
95,-87.346
96,-90.238
97,-91.15
98,-88.528
99,-88.108
100,-89.8
101,-90.748
102,-89.824
103,-88.336
104,-88.528
105,-91.648
106,-88.768
107,-89.626
108,-83.59
109,-89.59
110,-89.998
111,-89.542
112,-88.078
113,-80.602
114,-77.494
115,-73.666
116,-84.496
117,-84.682
118,-80.446
119,-72.712
120,-81.634
121,-87.646
122,-86.584
123,-75.064
124,-77.278
125,-74.716
126,-85.666
127,-85.858
128,-73.714
129,-81.04
130,-71.11
131,-75.52
132,-77.362
133,-75.154
134,-80.044
135,-84.442
136,-75.82
137,-77.68
138,-75.994
139,-81.106
140,-82.978
141,-71.878
142,-82.234
143,-81.628
144,-75.46
145,-76.618
146,-81.268
147,-83.434
148,-82.408
149,-75.166
150,-80.8
151,-81.208
152,-80.56
153,-85.198
154,-83.698
155,-83.878
156,-81.55
157,-77.866
158,-80.626
159,-78.244
160,-79.762
161,-81.202
162,-83.5
163,-78.838
164,-77.488
165,-84.61
166,-81.91
167,-86.422
168,-81.226
169,-80.674
170,-84.844
171,-86.758
172,-78.748
173,-83.2
174,-81.94
175,-85.648
176,-77.92
177,-81.388
178,-81.274
179,-83.314
180,-84.592
181,-83.44
182,-83.674
183,-86.506
184,-83.14
185,-84.874
186,-80.722
187,-86.872
188,-86.104
189,-83.62
190,-78.106
191,-83.494
192,-77.638
193,-78.502
194,-79.558
195,-86.506
196,-82.858
197,-77.92
198,-78.94
199,-82.786
200,-80.962
201,-77.092
202,-77.41
203,-83.758
204,-82.156
205,-84.94
206,-81.61
207,-86.77
208,-80.926
209,-83.866
210,-85.15
211,-86.842
212,-84.328
213,-83.872
214,-83.218
215,-79.834
216,-82.0
217,-84.142
218,-78.412
219,-86.614
220,-85.564
221,-83.128
222,-82.234
223,-79.888
224,-87.196
225,-78.442
226,-85.984
227,-86.524
228,-83.296
229,-83.17
230,-84.928
231,-81.1
232,-84.484
233,-77.56
234,-83.374
235,-81.022
236,-85.252
237,-83.272
238,-80.326
239,-81.766
240,-85.03
241,-87.052
242,-85.558
243,-85.264
244,-81.736
245,-78.16
246,-87.574
247,-79.408
248,-82.852
249,-83.416
250,-77.512
251,-83.26
252,-84.7
253,-79.786
254,-87.088
255,-81.7
256,-87.676
257,-84.202
258,-75.982
259,-86.506
260,-88.21
261,-89.224
262,-85.03
263,-80.374
264,-83.248
265,-84.112
266,-81.496
267,-86.668
268,-80.104
269,-84.358
270,-78.424
271,-79.912
272,-78.058
273,-80.068
274,-79.348
275,-80.998
276,-85.888
277,-85.756
278,-72.304
279,-85.09
280,-84.88
281,-78.538
282,-81.928
283,-84.646
284,-76.258
285,-82.084
286,-83.848
287,-82.378
288,-74.608
289,-79.588
290,-81.568
291,-76.822
292,-80.746
293,-77.656
294,-82.474
295,-80.254
296,-83.35
297,-84.256
298,-78.148
299,-76.822
300,-84.64
301,-78.694
302,-79.462
303,-86.362
304,-78.304
305,-84.688
306,-76.876
307,-76.726
308,-76.984
309,-81.304
310,-86.758
311,-76.624
312,-82.048
313,-83.692
314,-80.242
315,-78.784
316,-70.378
317,-77.176
318,-80.14
319,-75.922
320,-81.334
321,-84.442
322,-65.206
323,-79.768
324,-83.284
325,-76.252
326,-83.878
327,-73.75
328,-79.462
329,-71.368
330,-79.312
331,-76.144
332,-75.814
333,-77.764
334,-76.6
335,-73.528
336,-83.122
337,-65.662
338,-83.086
339,-67.15
340,-82.312
341,-81.244
342,-72.952
343,-64.876
344,-76.558
345,-67.054
346,-67.24
347,-76.18
348,-80.776
349,-75.82
350,-67.786
351,-68.416
352,-69.22
353,-72.202
354,-79.366
355,-70.558
356,-71.542
357,-67.996
358,-67.852
359,-77.896
360,-69.958
361,-64.018
362,-69.808
363,-66.766
364,-63.946
365,-70.192
366,-62.164
367,-60.538
368,-73.408
369,-69.928
370,-60.892
371,-75.688
372,-64.456
373,-64.66
374,-60.388
375,-65.506
376,-68.728
377,-64.312
378,-67.048
379,-59.962
380,-61.09
381,-63.652
382,-75.334
383,-68.26
384,-64.816
385,-71.854
386,-57.334
387,-74.17
388,-53.2
389,-56.098
390,-74.338
391,-61.03
392,-72.61
393,-67.564
394,-65.218
395,-72.088
396,-62.002
397,-64.042
398,-72.1
399,-59.488
400,-59.32
401,-76.876
402,-56.968
403,-66.046
404,-59.302
405,-56.284
406,-68.758
407,-67.54
408,-60.52
409,-58.606
410,-64.744
411,-53.116
412,-63.448
413,-61.606
414,-56.212
415,-58.114
416,-73.42
417,-60.088
418,-52.24
419,-72.214
420,-56.38
421,-55.81
422,-55.9
423,-61.852
424,-52.906
425,-61.018
426,-65.716
427,-58.84
428,-60.046
429,-54.856
430,-57.616
431,-59.434
432,-57.796
433,-50.104
434,-54.16
435,-51.574
436,-57.478
437,-51.946
438,-53.878
439,-58.642
440,-53.152
441,-56.848
442,-54.466
443,-60.742
444,-52.372
445,-54.928
446,-61.936
447,-73.696
448,-61.156
449,-58.24
450,-49.876
451,-71.452
452,-60.856
453,-55.678
454,-50.758
455,-60.19
456,-59.644
457,-56.122
458,-61.492
459,-54.844
460,-63.55
461,-50.77
462,-62.2
463,-54.928
464,-50.218
465,-50.698
466,-55.576
467,-56.098
468,-50.152
469,-55.978
470,-59.5
471,-51.304
472,-59.044
473,-56.776
474,-57.328
475,-63.22
476,-66.892
477,-65.122
478,-69.13
479,-56.866
480,-59.128
481,-69.25
482,-55.792
483,-51.202
484,-55.576
485,-56.854
486,-58.486
487,-59.164
488,-51.694
489,-70.078
490,-71.986
491,-55.06
492,-59.902
493,-54.25
494,-55.282
495,-56.074
496,-64.372
497,-49.03
498,-55.882
499,-55.024
500,-53.83
501,-70.192
502,-53.098
503,-64.606
504,-53.074
505,-50.812
506,-68.134
507,-51.238
508,-71.572
509,-57.484
510,-58.57
511,-53.08
512,-65.878
513,-62.608
514,-48.856
515,-46.444
516,-56.344
517,-50.56
518,-58.798
519,-64.174
520,-49.606
521,-51.712
522,-60.736
523,-55.366
524,-48.982
525,-58.318
526,-59.47
527,-66.022
528,-50.134
529,-50.566
530,-51.1
531,-48.004
532,-53.758
533,-59.086
534,-52.336
535,-59.794
536,-68.662
537,-61.768
538,-56.854
539,-54.178
540,-68.254
541,-71.686
542,-51.454
543,-61.978
544,-70.252
545,-58.006
546,-50.59
547,-62.068
548,-52.024
549,-72.37
550,-46.528
551,-49.912
552,-74.536
553,-51.832
554,-60.79
555,-55.96
556,-49.846
557,-52.546
558,-63.244
559,-47.122
560,-53.86
561,-50.152
562,-67.768
563,-57.604
564,-51.634
565,-57.58
566,-53.764
567,-58.948
568,-59.428
569,-56.704
570,-74.038
571,-54.94
572,-53.482
573,-57.718
574,-53.194
575,-56.932
576,-56.458
577,-50.404
578,-55.444
579,-49.9
580,-55.672
581,-52.774
582,-56.134
583,-70.9
584,-63.43
585,-59.632
586,-57.952
587,-66.952
588,-59.164
589,-63.142
590,-60.37
591,-52.906
592,-49.642
593,-56.872
594,-62.806
595,-62.716
596,-50.284
597,-50.986
598,-58.432
599,-57.898
600,-46.126
601,-52.036
602,-60.274
603,-52.912
604,-52.846
605,-73.492
606,-54.214
607,-52.606
608,-51.472
609,-65.578
610,-57.01
611,-65.002
612,-70.996
613,-54.688
614,-55.54
615,-59.254
616,-52.708
617,-51.538
618,-57.88
619,-49.216
620,-55.738
621,-56.38
622,-50.26
623,-56.104
624,-49.438
625,-54.634
626,-81.628
627,-58.648
628,-65.434
629,-49.492
630,-67.81
631,-59.554
632,-50.62
633,-53.95
634,-63.868
635,-55.03
636,-58.174
637,-53.464
638,-57.454
639,-61.84
640,-63.688
641,-69.538
642,-75.292
643,-59.572
644,-45.886
645,-63.082
646,-49.894
647,-73.498
648,-78.034
649,-49.546
650,-66.286
651,-49.072
652,-53.23
653,-55.552
654,-80.896
655,-53.482
656,-56.698
657,-64.462
658,-46.552
659,-49.48
660,-72.952
661,-53.482
662,-66.046
663,-62.746
664,-52.378
665,-57.886
