313,-59.062
314,-66.43
315,-73.288
316,-60.796
317,-54.958
318,-55.762
319,-57.316
320,-59.71
321,-67.216
322,-72.562
323,-62.308
324,-56.356
325,-65.5
326,-63.262
327,-59.644
328,-84.208
329,-59.974
330,-62.944
331,-57.916
332,-63.496
333,-58.99
334,-59.764
335,-56.908
336,-62.632
337,-63.64
338,-57.22
339,-62.962
340,-58.6
341,-55.096
342,-64.24
343,-69.436
344,-63.658
345,-69.772
346,-58.33
347,-62.362
348,-69.262
349,-66.016
350,-64.228
351,-68.062
352,-52.582
353,-54.142
354,-59.638
355,-65.29
356,-69.886
357,-57.574
358,-63.034
359,-67.768
360,-75.064
361,-62.374
362,-64.882
363,-68.524
364,-57.724
365,-60.76
366,-72.622
367,-53.008
368,-68.248
369,-72.376
370,-58.108
371,-67.444
372,-68.884
373,-70.558
374,-65.98
375,-57.934
376,-70.45
377,-71.872
378,-63.622
379,-61.9
380,-78.646
381,-73.726
382,-55.564
383,-49.726
384,-57.13
385,-67.114
386,-68.83
387,-56.818
388,-62.878
389,-64.318
390,-57.046
391,-64.306
392,-65.866
393,-52.408
394,-77.476
395,-67.966
396,-62.212
397,-54.574
398,-71.242
399,-57.514
400,-58.96
401,-63.364
402,-59.92
403,-63.652
404,-54.826
405,-63.406
406,-56.722
407,-62.722
408,-64.366
409,-55.714
410,-65.986
411,-68.71
412,-63.916
413,-60.868
414,-60.406
415,-64.684
416,-62.65
417,-75.076
418,-78.154
419,-56.38
420,-60.436
421,-66.304
422,-53.71
423,-51.616
424,-63.91
425,-59.59
426,-51.844
427,-64.114
428,-63.52
429,-72.826
430,-62.614
431,-63.676
432,-63.796
433,-55.246
434,-60.178
435,-67.654
436,-65.032
437,-69.838
438,-56.254
439,-53.932
440,-79.138
441,-55.108
442,-53.068
443,-59.74
444,-60.346
445,-59.692
446,-50.842
447,-63.814
448,-61.684
449,-51.196
450,-62.596
451,-52.786
452,-55.594
453,-60.652
454,-63.07
455,-53.47
456,-54.796
457,-55.138
458,-63.484
459,-62.002
460,-73.084
461,-73.324
462,-54.394
463,-60.238
464,-54.916
465,-63.082
466,-61.078
467,-47.116
468,-50.89
469,-53.26
470,-54.952
471,-75.28
472,-64.516
473,-61.24
474,-62.668
475,-56.068
476,-54.904
477,-76.348
478,-52.576
479,-53.56
480,-60.106
481,-58.252
482,-56.362
483,-56.152
484,-50.752
485,-53.188
486,-56.224
487,-45.67
488,-67.078
489,-52.9
490,-57.67
491,-58.654
492,-58.726
493,-51.07
494,-65.524
495,-50.668
496,-44.74
497,-60.952
498,-71.974
499,-45.07
500,-57.298
501,-61.012
502,-61.576
503,-59.344
504,-49.432
505,-48.052
506,-61.276
507,-59.518
508,-48.034
509,-54.37
510,-54.694
511,-53.968
512,-52.36
513,-60.268
514,-50.692
515,-55.072
516,-63.91
517,-56.722
518,-53.752
519,-43.48
520,-46.546
521,-60.832
522,-52.054
523,-58.342
524,-54.172
525,-61.594
526,-62.308
527,-51.73
528,-56.008
529,-46.492
530,-47.104
531,-48.082
532,-48.472
533,-42.286
534,-47.386
535,-47.128
536,-57.904
537,-56.77
538,-53.206
539,-64.906
540,-48.538
541,-43.12
542,-47.968
543,-47.596
544,-53.65
545,-46.63
546,-45.262
547,-56.08
548,-50.362
549,-59.296
550,-51.22
551,-48.178
552,-70.36
553,-52.978
554,-52.744
555,-44.374
556,-58.936
557,-55.42
558,-55.192
559,-43.918
560,-57.07
561,-51.568
562,-44.476
563,-44.854
564,-51.094
565,-66.664
566,-61.624
567,-50.848
568,-52.654
569,-46.258
570,-51.07
571,-57.568
572,-72.826
573,-49.066
574,-46.906
575,-56.254
576,-43.576
577,-49.786
578,-47.992
579,-44.902
580,-47.956
581,-44.404
582,-55.504
583,-46.336
584,-45.544
585,-49.99
586,-50.062
587,-47.29
588,-50.86
589,-54.028
590,-52.948
591,-45.508
592,-72.796
593,-48.04
594,-48.436
595,-49.87
596,-58.42
597,-53.632
598,-55.246
599,-48.334
600,-40.96
601,-50.002
602,-53.668
603,-48.628
604,-50.746
605,-53.194
606,-52.822
607,-55.834
608,-41.83
609,-47.662
610,-64.282
611,-52.384
612,-39.424
613,-45.424
614,-64.78
615,-61.168
616,-51.52
617,-51.934
618,-54.538
619,-58.618
620,-43.732
621,-43.396
622,-42.598
623,-55.54
624,-50.434
625,-45.514
626,-50.23
627,-43.168
628,-66.424
629,-44.614
630,-46.054
631,-51.55
632,-42.82
